"astro-ph/0006123","Christopher D. Matzner","Yanqin Wu, Christopher D. Matzner, Phil Arras (CITA)","R-modes in Neutron Stars with Crusts: Turbulent Saturation, Spin-down,
  and Crust Melting","12 pages, 4 figures, submitted to ApJ","Astrophys.J. 549 (2001) 1011-1020","10.1086/319446",,"astro-ph gr-qc",,"  Rossby waves (r-modes) have been suggested as a means to regulate the spin
periods of young or accreting neutron stars, and also to produce observable
gravitational wave radiation. R-modes involve primarily transverse,
incompressive motions of the star's fluid core. However, neutron stars gain
crusts early in their lives: therefore, r-modes also imply shear in the fluid
beneath the crust. We examine the criterion for this shear layer to become
turbulent, and derive the rate of dissipation in the turbulent regime. Unlike
dissipation from a viscous boundary layer, turbulent energy loss is nonlinear
in mode energy and can therefore cause the mode to saturate at amplitudes
typically much less than unity. This energy loss also reappears as heat below
the crust. We study the possibility of crust melting as well as its
implications for the spin evolution of low-mass X-ray binaries. Lastly, we
identify some universal features of the spin evolution that may have
observational consequences.
","[{""version"":""v1"",""created"":""Fri, 9 Jun 2000 22:58:58 GMT""}]","2009-10-31"
"hep-th/0006068","Ira Wasserman","S.-H. Henry Tye and Ira Wasserman","A Brane World Solution to the Cosmological Constant Problem","10 pages","Phys.Rev.Lett. 86 (2001) 1682-1685","10.1103/PhysRevLett.86.1682",,"hep-th astro-ph gr-qc hep-ph",,"  We consider a model with two parallel (positive tension) 3-branes separated
by a distance $L$ in 5-dimensional spacetime. If the interbrane space is
anti-deSitter, or is not precisely anti-deSitter but contains no event
horizons, the effective 4-dimensional cosmological constant seen by observers
on one of the branes (chosen to be the visible brane) becomes exponentially
small as $L$ grows large.
","[{""version"":""v1"",""created"":""Fri, 9 Jun 2000 19:26:29 GMT""}]","2009-10-31"
"hep-th/0006069","Justin Khoury","Justin Khoury, Paul J. Steinhardt and Daniel Waldram","Inflationary solutions in the brane-world and their geometrical
  interpretation","24 pages, 9 figures","Phys.Rev.D63:103505,2001","10.1103/PhysRevD.63.103505",,"hep-th astro-ph hep-ph",,"  We consider the cosmology of a pair of domain walls bounding a
five-dimensional bulk space-time with negative cosmological constant, in which
the distance between the branes is not fixed in time. Although there are strong
arguments to suggest that this distance should be stabilized in the present
epoch, no such constraints exist for the early universe and thus non-static
solutions might provide relevant inflationary scenarios. We find the general
solution for the standard ansatz where the bulk is foliated by planar-symmetric
hypersurfaces. We show that in all cases the bulk geometry is that of anti-de
Sitter (AdS_5). We then present a geometrical interpretation for the solutions
as embeddings of two de Sitter (dS_4) surfaces in AdS_5, which provide a simple
interpretation of the physical properties of the solutions. A notable feature
explained in the analysis is that two-way communication between branes
expanding away from one another is possible for a finite amount of time, after
which communication can proceed in one direction only. The geometrical picture
also shows that our class of solutions (and related solutions in the
literature) are not completely general, contrary to some claims. We then derive
the most general solution for two walls in AdS_5. This includes novel
cosmologies where the brane tensions are not constrained to have opposite
signs. The construction naturally generalizes to arbitrary FRW cosmologies on
the branes.
","[{""version"":""v1"",""created"":""Fri, 9 Jun 2000 20:03:16 GMT""}]","2009-09-15"
"hep-th/0006070","Carmen Nunez","Gaston Giribet, Carmen Nunez","Aspects of the free field description of string theory on AdS_3","25 pages, typos corrected, references added, to appear in JHEP","JHEP 0006:033,2000","10.1088/1126-6708/2000/06/033",,"hep-th",,"  The near boundary limit of string theory in AdS_3 is analysed using the
Wakimoto free field representation of SL(2,R). The theory is considered as a
direct product of the SL(2,R)/U(1) coset and a free boson. Correlation
functions are constructed generalizing to the non-compact case the integral
representation of conformal blocks introduced by Dotsenko in the compact SU(2)
CFT. Sectors of the theory obtained by spectral flow manifestly appear. The
formalism naturally leads to consider scattering processes violating winding
number conservation. The consistency of the procedure is verified in the
factorization limit.
","[{""version"":""v1"",""created"":""Fri, 9 Jun 2000 21:35:19 GMT""},{""version"":""v2"",""created"":""Wed, 21 Jun 2000 15:32:19 GMT""}]","2009-10-31"
"hep-th/0006071","Edward Witten","E. Witten","Noncommutative Tachyons And String Field Theory","10 pp",,,,"hep-th",,"  It has been shown recently that by turning on a large noncommutativity
parameter, the description of tachyon condensation in string theory can be
drastically simplified. We reconsider these issues from the standpoint of
string field theory, showing that, from this point of view, the key fact is
that in the limit of a large B-field, the string field algebra factors as the
product of an algebra that acts on the string center of mass only and an
algebra that acts on all other degrees of freedom carried by the string.
","[{""version"":""v1"",""created"":""Sat, 10 Jun 2000 00:23:27 GMT""}]","2007-05-23"
"hep-th/0006072","Takayuki Matsuki","T. Matsuki (Tokyo Kasei Univ.), M. Shiotani (Kobe Univ.), R. W.
  Haymaker (Louisiana State Univ.)","Gauge Symmetry Breakdown due to Dynamical Higgs Scalar","4 pages, Talk presented by T. Matsuki at the International Symposium
  on QCD and Color Confinement held at RCNP, Osaka Univ, March, 2000",,,,"hep-th",,"  Assuming dynamical spontaneous breakdown of chiral symmetry for massless
gauge theory without scalar fields, we present a method how to construct an
effective action of the dynamical Nambu-Goldstone bosons and elemetary fermions
by using auxiliary fields. Here dynamical particles are asssumed to be composed
of elementary fermions. Various quantities including decay constants are
calculated from this effective action. This technique is also applied to gauge
symmetry breakdown, $SU(5)\to SU(4)$, to obtain massive gauge fields.
","[{""version"":""v1"",""created"":""Sat, 10 Jun 2000 13:18:35 GMT""}]","2007-05-23"
"math-ph/0006009","Arturo Ramos","Jose F. Carinena and Arturo Ramos","The partnership of potentials in Quantum Mechanics and Shape Invariance","10 pages, LaTeX, to appear in Modern Physics Letters A","Mod. Phys. Lett. A 15 (2000), 1079-1088","10.1142/S0217732300001249",,"math-ph hep-th math.MP quant-ph",,"  The concept of partnership of potentials is studied in detail and in
particular the non-uniqueness due to the ambiguity in the election of the
factorization energy and in the choice of the solution of certain Riccati
equation. We generate new factorizations from old ones using invariance under
parameter transformations. The theory is illustrated with some examples.
","[{""version"":""v1"",""created"":""Sat, 10 Jun 2000 11:13:56 GMT""}]","2016-09-07"
"math/0006075","Bernhard Kroetz","Bernhard Kroetz, Karl-Hermann Neeb","Unitary spherical highest weight representations","32 pages","Trans. Amer. Math. Soc. 354 (2002), 424-461",,,"math.RT math.CA",,"  In this paper we give a classification of the $H$-spherical unitary highest
weight representations of a hermitian Lie group $G$.
","[{""version"":""v1"",""created"":""Fri, 9 Jun 2000 19:07:07 GMT""}]","2007-05-23"
"math/0006076","James Allen Fill","James Allen Fill (Johns Hopkins Univ.), Clyde H. Schoolfield, Jr.
  (Harvard Univ.)","Mixing times for Markov chains on wreath products and related
  homogeneous spaces","25 pages. See also http://www.mts.jhu.edu/~fill/ and
  http://www.fas.harvard.edu/~chschool/ . Submitted for publication in May,
  2000",,,"599, Department of Mathematical Sciences, The Johns Hopkins
  University","math.PR",,"  We develop a method for analyzing the mixing times for a quite general class
of Markov chains on the complete monomial group G \wr S_n (the wreath product
of a group G with the permutation group S_n) and a quite general class of
Markov chains on the homogeneous space (G \wr S_n) / (S_r \times S_{n - r}).
  We derive an exact formula for the L^2 distance in terms of the L^2 distances
to uniformity for closely related random walks on the symmetric groups S_j for
1 \leq j \leq n or for closely related Markov chains on the homogeneous spaces
S_{i + j} / (S_i \times S_j) for various values of i and j, respectively. Our
results are consistent with those previously known, but our method is
considerably simpler and more general.
","[{""version"":""v1"",""created"":""Fri, 9 Jun 2000 19:29:17 GMT""}]","2012-08-27"
"math/0006077","Vladislav Kharchenko","V.K. Kharchenko","An Algebra of Skew Primitive Elements","32 pages","Algebra and Logic, v. 37, No. 2, March-April, 1998, 101-127",,,"math.QA",,"  We study the various term operations on the set of skew primitive elements of
Hopf algebras, generated by skew primitive semi-invariants of an Abelian group
of grouplike elements. All 1-linear binary operations are described and
trilinear and quadrilinear operations are given a detailed treatment. Necessary
and sufficient conditions for the existence of multilinear operations are
specified in terms of the property of particular noncommutative polynomials
being linearly dependent and of one arithmetic condition. We dub the conjecture
that this condition implies, in fact, the linear dependence of the polynomials
in question and so is itself sufficient (a proof of this conjecture see in ""An
existence condition for multilinear quantum operations,"" Journal of Algebra,
217, 1999, 188-228).
","[{""version"":""v1"",""created"":""Fri, 9 Jun 2000 21:21:42 GMT""}]","2007-05-23"
"nucl-ex/0006005","Manojeet Bhattacharya","M. Bhattacharya (1,2,3), C. D. Goodman (1), R. S. Raghavan (4), M.
  Palarczyk(5), A. Garcia(2), J. Rapaport(5), I. J. van Heerden(1), and P.
  Zupranski(6) ((1)Indiana University, (2)University of Notre Dame,
  (3)University of Washington, (4)Bell Laboratories, (5)Ohio University, (6)The
  Andrzej Soltan Institute for Nuclear Studies)","A Measurement of Gamow-Teller Strength for 176Yb -> 176Lu and the
  Efficiency of a Solar Neutrino Detector","11 pages, LATEX, 4 eps figures","Phys.Rev.Lett. 85 (2000) 4446-4449","10.1103/PhysRevLett.85.4446",,"nucl-ex",,"  We report a 0-degree 176Yb(p,n)176Lu measurement at IUCF where we used 120
and 160 MeV protons and the energy dependence method to determine GT matrix
elements relative to the Fermi matrix element which can be calculated model
independently. The data show that there is an isolated concentration of GT
strength in the low lying 1+ states making the proposed Low Energy Neutrino
Spectroscopy (LENS) detector (based on neutrino captures on 176Yb) sensitive to
7Be and pp neutrinos and a promising detector to resolve the solar neutrino
problem.
","[{""version"":""v1"",""created"":""Fri, 9 Jun 2000 19:27:16 GMT""}]","2009-10-31"
"nucl-th/0006014","Ruprecht Machleidt","R. Machleidt (University of Idaho)","The high-precision, charge-dependent Bonn nucleon-nucleon potential
  (CD-Bonn)","69 pages (RevTex) including 20 tables and 9 figures (ps files)","Phys.Rev. C63 (2001) 024001","10.1103/PhysRevC.63.024001",,"nucl-th hep-ph nucl-ex",,"  We present a charge-dependent nucleon-nucleon (NN) potential that fits the
world proton-proton data below 350 MeV available in the year of 2000 with a
chi^2 per datum of 1.01 for 2932 data and the corresponding neutron-proton data
with chi^2/datum = 1.02 for 3058 data. This reproduction of the NN data is more
accurate than by any phase-shift analysis and any other NN potential. The
charge-dependence of the present potential (that has been dubbed `CD-Bonn') is
based upon the predictions by the Bonn Full Model for charge-symmetry and
charge-independence breaking in all partial waves with J <= 4. The potential is
represented in terms of the covariant Feynman amplitudes for one-boson exchange
which are nonlocal. Therefore, the off-shell behavior of the CD-Bonn potential
differs in a characteristic and well-founded way from commonly used local
potentials and leads to larger binding energies in nuclear few- and many-body
systems, where underbinding is a persistent problem.
","[{""version"":""v1"",""created"":""Fri, 9 Jun 2000 19:19:31 GMT""}]","2009-11-06"
"nucl-th/0006015","Konstantin Yu. Kazakov","K. Yu. Kazakov and S. Eh. Shirmovsky","Relativistic Contributions to Deuteron Photodisintegration in the
  Bethe-Salpeter Formalism","29 pages, 6 figures","Phys.Rev. C63 (2001) 014002","10.1103/PhysRevC.63.014002",,"nucl-th",,"  In plane wave one-body approximation the reaction of deuteron
photodisintegration is considered in the framework of the Bethe-Salpeter
formalism for two-nucleon system. Results are obtained for deuteron vertex
function, which is the solution of the homogeneous Bethe-Salpeter equation with
a multi-rank separable interaction kernel, with a given analytical form. A
comparison is presented with predictions of non-relativistic, quasipotential
approaches and the equal time approximation. It is shown that important
contributions come from the boost in the arguments of the initial state vertex
function and the boost on the relative energy in the one-particle propagator
due to recoil.
","[{""version"":""v1"",""created"":""Fri, 9 Jun 2000 21:49:42 GMT""}]","2009-11-06"
"nucl-th/0006016","A. Avdeenkov","A. V. Avdeenkov and S. P. Kamerdzhiev (Physics and Power Engineering
  Institute State Science Center of the Russian Federation)","On the mechanisms of superfluidity in atomic nuclei","6 pages","JETP Lett. 69 (1999) 715-720","10.1134/1.568080",,"nucl-th",,"  A system of equations is obtained for the Cooper gap in nuclei. The system
takes two mechanisms of superfluidity into account in an approximation
quadratic in the phonon- production amplitude : a Bardeen- Cooper- Schrieffer
(BCS) type mechanism and a quasiparticle- phonon mechanism. These equations are
solved for 120 Sn in a realistic approximation. If the simple procedures
proposed are used to determine the new particle- particle interaction and to
estimate the average effect, then the contribution of the quasiparticle- phonon
mechanism to the observed width of the pairing gap is 26% and the BCS-type
contribution is 74%. This means that at least in semimagic nuclei pairing is of
a mixed nature - it is due to the two indicated mechanisms, the first being
mainly a surface mechanism and the second mainly a volume mechanism.
","[{""version"":""v1"",""created"":""Sat, 10 Jun 2000 11:46:02 GMT""}]","2009-11-06"
"physics/0006025","Russell Lee","R.J.S. Lee, J.V. Mullan, J.F. McCann and D.S.F. Crothers","Pair production and electron capture in relativistic heavy-ion
  collisions","4 pages 2 figures. Submitted to Phys Rev A",,"10.1103/PhysRevA.63.062712",,"physics.atom-ph physics.acc-ph",,"  Results are presented for simulations of electron-positron pair production in
relativistic heavy-ion collisions leading to electron capture and positron
ejection. We apply a two-center relativistic continuum distorted-wave model to
represent the electron/positron dynamics during the collision process. The
results are compared with experimental cross-section data for ${\rm La}^{57+}$
and ${\rm Au}^{79+}$ impact on Gold, Silver and Copper targets. The theory is
in very good agreement with experiment, verifying the result that the process
increases in importance with both collision energy and target atomic number,
and improves upon previous simulations of this process.
","[{""version"":""v1"",""created"":""Fri, 9 Jun 2000 16:24:01 GMT""}]","2016-09-08"
"physics/0006026","Lawrence R. Pratt","Susan B. Rempe and Lawrence R. Pratt","The hydration number of Na+ in liquid water","12 pages, 6 figures, for the 14th Symposium on Thermophysical
  Properties; replacement: stylistic revisions, added results and Fig. 7 to
  investigate inner shell definition and to refine hydration free energy value",,,"LA-UR-00-2309","physics.chem-ph physics.bio-ph",,"  An `ab initio' molecular dynamics simulation of a Na+ ion in aqueous solution
is presented and discussed. The calculation treats a Na+ ion and 32 water
molecules with periodic boundary conditions on a cubic volume determined by an
estimate of zero partial molar volume for this solute in water at normal
density and at a temperature of 344+/-24 K. Analysis of the last half of the 12
ps trajectory shows 4.6 water molecules occupying the inner hydration shell of
the Na+ ion on average, with 5 being the most probable occupancy. The
self-diffusion coefficient observed for the Na+ is 1.0 x 10$^{-5}$ cm$^2$/s.
The quasi-chemical theory of solutions provides the framework for two more
calculations. First a complementary calculation, based on electronic structure
results for ion-water clusters and a dielectric continuum model of outer sphere
hydration contributions, predicts an average hydration shell occupancy of 4.0.
This underestimate is attributed to the harmonic approximation for the clusters
in conjunction with the approximate dielectric continuum model treatment of
outer sphere contributions. Finally, a maximum entropy fitting of inner sphere
occupancies that leads to insensitive composite free energy approximations
suggests a value in the neighborhood of -68 kcal/mol for the hydration free
energy of Na+ (aq) under these conditions with no contribution supplied for
packing or van der Waals interactions.
","[{""version"":""v1"",""created"":""Fri, 9 Jun 2000 17:41:26 GMT""},{""version"":""v2"",""created"":""Wed, 6 Sep 2000 15:50:12 GMT""}]","2007-05-23"
"physics/0006027","Thomas C. Killian","S. Kulin, T. C. Killian, S. D. Bergeson, and S. L. Rolston","Plasma Oscillations and Expansion of an Ultracold Neutral Plasma","4 pages, 4 figures. Accepted Phys. Rev. Lett",,"10.1103/PhysRevLett.85.318",,"physics.plasm-ph physics.atom-ph",,"  We report the observation of plasma oscillations in an ultracold neutral
plasma. With this collective mode we probe the electron density distribution
and study the expansion of the plasma as a function of time. For classical
plasma conditions, i.e. weak Coulomb coupling, the expansion is dominated by
the pressure of the electron gas and is described by a hydrodynamic model.
Discrepancies between the model and observations at low temperature and high
density may be due to strong coupling of the electrons.
","[{""version"":""v1"",""created"":""Fri, 9 Jun 2000 22:19:26 GMT""}]","2009-11-06"
"physics/0006028","Peter Schmelcher","N.F.Allard, J.Kielkopf, I.Drira and P.Schmelcher","A collision-induced satellite in the Lyman Beta profile due to H-H
  collisions","8 pages, 4 figures, acc.f.publ.European Physical Journal D","European Physical Journal D 12, 263 (2000)","10.1007/s100530070021",,"physics.atom-ph physics.ao-ph physics.chem-ph physics.plasm-ph",,"  We present a theoretical profile of the Lyman Beta line of atomic hydrogen
perturbed by collisions with neutral hydrogen atoms and protons. We use a
general unified theory in which the electric dipole moment varies during a
collision. A collision-induced satellite appears on Lyman Beta, correlated to
the B''\barB 1Sigma+u - X 1Sigma+g asymptotically forbidden transition of H_2.
As a consequence, the appearance of the line wing between Lyman Alpha and Lyman
Beta is shown to be sensitive to the relative abundance of hydrogen ions and
neutral atoms, and thereby to provide a temperature diagnostic for stellar
atmospheres and laboratory plasmas.
","[{""version"":""v1"",""created"":""Sat, 10 Jun 2000 08:13:28 GMT""}]","2009-11-06"
"physics/0006029","Leonid Ya. Kobelev","L.Ya.Kobelev","The Theory of Gravitation in the Space - Time with Fractal Dimensions
  and Modified Lorents Transformations","LaTex,revtex",,,,"physics.gen-ph",,"  In the space and the time with a fractional dimensions the Lorents
transformations fulfill only as a good approach and become exact only when
dimensions are integer. So the principle of relativity (it is exact when
dimensions are integer) may be treated also as a good approximation and may
remain valid (but modified) in case of small fractional corrections to integer
dimensions of time and space. In this paper presented the gravitation field
theory in the fractal time and space (based on the fractal theory of time and
space developed by author early). In the theory are taken into account the
alteration of Lorents transformations for case including $v=c$ and are
described the real gravitational fields with spin equal 2 in the fractal time
defined on the Riemann or Minkowski measure carrier. In the theory introduced
the new ""quasi-spin"", given four equations for gravitational fields (with
different ""quasi spins"" and real and imaginary energies). For integer
dimensions the theory coincide with Einstein GR or Logunov- Mestvirichvili
gravitation theory.
","[{""version"":""v1"",""created"":""Sat, 10 Jun 2000 08:40:40 GMT""}]","2007-05-23"
"physics/0006030","Valerio Faraoni","Valerio Faraoni","A new solution for inflation","14 pages, LaTeX, to appear in Am. J. Phys","Am.J.Phys. 69 (2001) 372-376","10.1119/1.1290250",,"physics.ed-ph astro-ph gr-qc physics.class-ph",,"  Many pedagogical introductions of cosmological inflation are effective due to
the simplicity of the relevant equations. Here an analytic solution of the
cosmological equations is presented and used as an example to discuss
fundamental aspects of the inflationary paradigm.
","[{""version"":""v1"",""created"":""Sat, 10 Jun 2000 09:14:52 GMT""}]","2009-11-06"
"physics/0006031","A. Mary Selvam","A.Mary Selvam and A.S.R.Murty","Simulation of Urban Effects of Cloud Physical Parameters","16 pages, 2 figures, Proc. International Conference on Energy
  Transformations and Interactions with Small and Meso-scale Atmospheric
  Processes, 2-6 March 1987, Switzerland",,,,"physics.gen-ph",,"  A scale invariant, selfsimilar atmospheric eddy continuum exists in the
planetary atmospheric boundary layer spanning several orders of magnitude in
scales and gives rise to the observed fractal geometry for the global cloud
cover pattern. The global weather systems are manifestations of the unified
atmospheric eddy continuum with inherent mutual global-local energy exchange
and therefore local urban energy/pollution sources have long-range global
effects leading to climate change and environmental degradation. It is shown
that the observed scale invariant atmospheric eddy continuum originates from
the turbulence scale by the universal period doubling route to chaos eddy
growth phenomenon in the planetary atmospheric boundary layer. The cloud
dynamical, microphysical and electrical parameters are shown to be simple
unique functions of turbulence scale energy generation.
","[{""version"":""v1"",""created"":""Sat, 10 Jun 2000 10:14:33 GMT""}]","2007-05-23"
"quant-ph/0006049","Jens G. Jensen","Jens G Jensen and Ruediger Schack (Royal Holloway, University of
  London)","A Simple Algorithm for Local Conversion of Pure States","5 pages, LaTeX, reference added","Phys. Rev. A 63, 062303 (2001)","10.1103/PhysRevA.63.062303",,"quant-ph",,"  We describe an algorithm for converting one bipartite quantum state into
another using only local operations and classical communication, which is much
simpler than the original algorithm given by Nielsen [Phys. Rev. Lett. 83, 436
(1999)]. Our algorithm uses only a single measurement by one of the parties,
followed by local unitary operations which are permutations in the local
Schmidt bases.
","[{""version"":""v1"",""created"":""Fri, 9 Jun 2000 20:45:08 GMT""},{""version"":""v2"",""created"":""Tue, 13 Jun 2000 13:00:15 GMT""}]","2009-11-06"
"quant-ph/0006050","Semyon Pol'shin","Semyon Pol'shin","Coherent states for the hydrogen atom","6 pages, LATEX, using ioplppt.sty and iopfts.sty. v.2: some misprints
  are corrected. To appear in J.Phys.A","J.Phys.A 33 (2000) L357","10.1088/0305-4470/33/38/102",,"quant-ph",,"  We construct a system of coherent states for the hydrogen atom that is
expressed in terms of elementary functions. Unlike to the previous attempts in
this direction, this system possesses the properties equivalent to the most of
those for the harmonic oscillator, with modifications due to the character of
the problem.
","[{""version"":""v1"",""created"":""Fri, 9 Jun 2000 21:00:14 GMT""},{""version"":""v2"",""created"":""Sun, 11 Jun 2000 17:58:33 GMT""},{""version"":""v3"",""created"":""Mon, 4 Sep 2000 15:50:47 GMT""}]","2009-11-06"
"quant-ph/0006051","Yi-Xin Chen","Yi-Xin Chen and Dong Yang","Transmitting One Qubit Can Increase One Ebit Between Two Parties at Most","4 pages; revtex file",,,,"quant-ph",,"  Entanglement shared between two seperated parties could not be increased
without transmitting quantum system. We suggest the project to gain
entanglement shared between Alice and Bob by transmitting quantum system and a
nem scheme to achieve efficient rate of entanglement. It is proven that under
any local operations and communicating classically, to transmit one qubit
through an ideal or a noisy quantum channel can increase no more than one ebit
between two parties. Furthermore, the prior nonmaximally transmitted
entanglement could not be improved by subsequently transmitted qubit. Although
our proof is given in the measure of formation of entanglement, we believe that
the above conclusion is also hold independently of the measure of entanglement.
","[{""version"":""v1"",""created"":""Sat, 10 Jun 2000 01:16:42 GMT""}]","2007-05-23"
"quant-ph/0006052","Jorge Villavicencio","Roberto Romo and Jorge Villavicencio (Universidad Autonoma de Baja
  California, Ensenada, Baja California, Mexico)","Dynamical description of the buildup process in resonant tunneling:
  Evidence of exponential and non-exponential contributions","4 pages, 2 figures","Physical Review B Rapid Communications 60, R2142 (1999)","10.1103/PhysRevB.60.R2142",,"quant-ph",,"  The buildup process of the probability density inside the quantum well of a
double-barrier resonant structure is studied by considering the analytic
solution of the time dependent Schr\""{o}dinger equation with the initial
condition of a cutoff plane wave. For one level systems at resonance condition
we show that the buildup of the probability density obeys a simple charging up
law, $| \Psi (\tau) / \phi | =1-e^{-\tau /\tau_0},$ where $\phi$ is the
stationary wave function and the transient time constant $\tau_0$ is exactly
two lifetimes. We illustrate that the above formula holds both for symmetrical
and asymmetrical potential profiles with typical parameters, and even for
incidence at different resonance energies. Theoretical evidence of a crossover
to non-exponential buildup is also discussed.
","[{""version"":""v1"",""created"":""Sat, 10 Jun 2000 11:40:50 GMT""}]","2009-11-06"
"quant-ph/0006053","Antoine Suarez","Antoine Suarez","Preferred Frame versus Multisimultaneity: meaning and relevance of a
  forthcoming experiment","10 pages Latex, 1 eps figure. The possible implications of the
  experiment proposed in Physics Letters A 269 (2000) 293 are discussed more in
  depth",,,,"quant-ph",,"  It is argued that: 1) Quantum Mechanics implies the preferred frame also
because of the collapse delayed at detection, 2) forthcoming experiments with
moving beam-splitters will allow us to decide between Preferred Frame and
Multisimultaneity, and 3) if the Preferred Frame prevails, superluminal
communication is in principle possible.
","[{""version"":""v1"",""created"":""Sat, 10 Jun 2000 13:34:09 GMT""}]","2007-05-23"
